"","rgi_id","o1region","o2region","anlys_id","cenlon","cenlat","utm_zone","area_km2","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"787","RGI2000-v7.0-G-13-20642",13,"13-02",815248,71.7049073851744,37.0592685,42,3.27209630661114,0,1,9,"",0,71.7126561617342,37.0707922515971,4364.9766,5208.119,4640.0596,4675.2773,17.492765,9.504955,1,"COPDEM30",3268
"788","RGI2000-v7.0-G-13-20667",13,"13-02",815630,71.7558960507246,37.004192,42,4.7365900137365,0,1,9,"",0,71.7724807903256,37.0016259489513,4678.481,5692.8467,5088.549,5094.4424,16.87249,56.274902,2,"COPDEM30",4042
"789","RGI2000-v7.0-G-13-20684",13,"13-02",816326,71.8426731365556,36.8242955,42,0.886012207627665,0,1,9,"",0,71.8516455053324,36.828347527572,5005.322,5665.3413,5282.25,5282.9277,23.140701,49.72435,2,"COPDEM30",1334
"790","RGI2000-v7.0-G-13-20761",13,"13-02",817439,71.9912516248403,37.645603,42,1.90568362205223,0,2,9,"",0,71.9861372381457,37.6553013153103,4288.2656,5133.377,4565.639,4612.338,23.423054,342.683706283569,1,"COPDEM30",2605
"791","RGI2000-v7.0-G-13-20766",13,"13-02",817538,72.0021905404482,37.6343925,43,0.450316671569528,0,1,9,"",0,72.0096774054694,37.6294285139084,4548.086,4942.8516,4778.428,4754.5684,18.44584,110.26484,3,"COPDEM30",1612
"792","RGI2000-v7.0-G-13-20768",13,"13-02",817665,72.0189505399268,37.652479,43,0.397359671102492,0,1,9,"",0,72.0278478446349,37.6533092959747,4477.795,5067.7583,4724.326,4744.498,26.15441,49.552578,2,"COPDEM30",1373
"793","RGI2000-v7.0-G-13-20771",13,"13-02",817135,71.9549662861211,37.6665335,42,1.38827924572533,0,2,9,"",0,71.9614417047793,37.6827790672695,3480.7236,5326.45,4703.3037,4566.2065,31.174088,23.710142,2,"COPDEM30",3850
"794","RGI2000-v7.0-G-13-20798",13,"13-02",818939,72.2024505870672,37.6060635,43,3.02524398197835,0,2,9,"",0,72.2097110840128,37.621431970068,4388.3228,5385.0576,4908.2627,4891.654,19.992828,356.170375585556,1,"COPDEM30",4805
"795","RGI2000-v7.0-G-13-20801",13,"13-02",819387,72.2579091178862,37.612937,43,6.70608094028728,0,1,9,"",0,72.2698613307167,37.6253116009468,4526.2505,5616.1084,5035.8555,5028.0044,16.560246,31.953976,2,"COPDEM30",5357
"796","RGI2000-v7.0-G-13-20889",13,"13-02",842658,75.2785152994894,38.46391,43,9.52424569289172,0,2,9,"CN5Y663D0009",0,75.2432087098801,38.4667522275247,4603.7783,6112.683,5323.118,5320.3823,25.278069,311.931976318359,8,"COPDEM30",4757
"797","RGI2000-v7.0-G-13-20890",13,"13-02",842925,75.3160189548214,38.4873945,43,22.9682913759661,0,2,9,"",0,75.3929753326212,38.4928601660931,3892.3486,6475.477,4866.034,4944.0557,23.883802,70.60402,3,"COPDEM90",12417
"798","RGI2000-v7.0-G-13-23961",13,"13-03",859446,77.3569438929023,41.003907,43,11.0266670934139,0,3,9,"CN5Y671N0017",0,77.3837957644187,40.968504026079,3866.588,5240.808,4550.7754,4545.326,14.566281,192.81787109375,5,"COPDEM30",9143
"799","RGI2000-v7.0-G-13-23966",13,"13-03",860340,77.4556834137633,40.9960435,43,29.8664328372122,0,3,9,"CN5Y671N0021",0,77.3883238336471,40.9542926550112,3716.6943,5519.91,4614.8076,4575.089,15.398779,218.161071777344,6,"COPDEM90",10747
"800","RGI2000-v7.0-G-13-24073",13,"13-03",862378,77.654542915724,41.041233,43,31.7836796687955,0,3,9,"",0,77.6439906983857,41.0766609382334,3658.5469,5822.927,4429.6943,4476.235,18.399239,356.842361450195,1,"COPDEM90",13344
"801","RGI2000-v7.0-G-13-24123",13,"13-03",861213,77.5496781880966,41.028465,43,6.5188485572937,0,3,9,"",0,77.5511935526193,41.0571682708698,3912.488,5197.097,4422.8584,4487.9375,16.626677,21.974714,1,"COPDEM30",7183
"802","RGI2000-v7.0-G-13-24130",13,"13-03",861497,77.5736460422456,41.0263655,43,9.14599536269419,0,3,9,"",0,77.5808600752884,41.0594653423379,3831.7563,5704.0615,4501.6533,4601.113,21.391842,355.110761165619,1,"COPDEM30",8471
"803","RGI2000-v7.0-G-13-24375",13,"13-03",866207,78.0137717101579,41.0526655,44,5.01335114939827,0,2,9,"",0,78.0388178675827,41.0339486037998,4067.083,5224.8843,4585.0483,4617.517,22.742666,74.94739,3,"COPDEM30",5317
"804","RGI2000-v7.0-G-13-24709",13,"13-03",861620,77.5859113514987,41.301207,43,3.63123990594456,0,2,9,"",0,77.5935424991361,41.3143475367826,3913.535,4807.6826,4345.718,4361.9106,24.063618,5.6503754,1,"COPDEM30",3557
"805","RGI2000-v7.0-G-13-24926",13,"13-03",859561,77.3701065143154,41.075395,43,16.8766645154225,0,3,9,"",0,77.395168287339,41.1200995786502,3894.7356,5147.6006,4364.916,4387.193,12.308922,14.985354,1,"COPDEM90",10262
"806","RGI2000-v7.0-G-13-24928",13,"13-03",859368,77.3502219172954,41.0631235,43,8.50792493961748,0,3,9,"",0,77.3372994083923,41.0979910279122,3846.323,5743.4707,4306.257,4422.027,17.750896,2.0092936,1,"COPDEM30",8676
"807","RGI2000-v7.0-G-13-24930",13,"13-03",858990,77.3198138860891,41.058198,43,12.9596721255525,0,2,9,"",0,77.3296891685885,41.0979685648069,3844.6577,5537.5605,4447.6323,4466.596,17.322222,349.625684738159,1,"COPDEM30",9182
"808","RGI2000-v7.0-G-13-24949",13,"13-03",859942,77.4104981617307,41.076371,43,8.75330060450766,0,3,9,"",0,77.4012889437455,41.1142372360821,3932.0266,5220.345,4414.6763,4450.418,15.771637,336.562839508057,8,"COPDEM30",8622
"809","RGI2000-v7.0-G-13-24951",13,"13-03",860155,77.4337122208534,41.0788875,43,14.2953277850272,0,3,9,"",0,77.4406946566297,41.1244132750514,3950.103,5111.549,4417.2417,4443.738,14.11064,358.513917565346,1,"COPDEM90",10681
"810","RGI2000-v7.0-G-13-24961",13,"13-03",860459,77.4717560829376,41.066102,43,19.4310760995485,0,3,9,"",0,77.4843205359051,41.1137585187153,3803.1846,5531.543,4582.7144,4566.754,18.36101,357.075879096985,1,"COPDEM90",13080
"811","RGI2000-v7.0-G-13-24965",13,"13-03",860785,77.5089702150266,41.026702,43,14.1091182418294,0,2,9,"",0,77.526917353669,41.0550221531694,3834.9675,5622.7354,4477.1304,4524.5747,18.440811,43.01248,2,"COPDEM90",9155
"812","RGI2000-v7.0-G-13-25328",13,"13-03",852858,76.7136408802776,41.918192,43,3.95887115906036,0,2,9,"",0,76.7371975063403,41.9087387699927,3647.3474,4693.3594,4161.012,4157.4453,19.308857,59.3469,2,"COPDEM30",4058
"813","RGI2000-v7.0-G-13-25860",13,"13-03",868681,78.2760060440659,42.083786,44,31.7812670090494,0,3,9,"",0,78.2600757960136,42.0345809292361,3517.8474,4769.5303,4266.5454,4251.2617,11.562786,172.11382,5,"COPDEM90",12197
"814","RGI2000-v7.0-G-13-25877",13,"13-03",869614,78.3642821460223,42.158669,44,3.34282106831585,0,2,9,"",0,78.3553634268619,42.1726118210945,3400.7522,5016.7446,3991.0295,4041.4182,26.245316,338.841146469116,1,"COPDEM30",4220
"815","RGI2000-v7.0-G-13-25959",13,"13-03",868775,78.2860658385961,41.943583,44,8.71953517972716,0,3,9,"",0,78.257385030179,41.9621268979132,3759.4758,4797.8047,4315.1475,4287.253,17.4185,349.846829414368,1,"COPDEM30",5065
"816","RGI2000-v7.0-G-13-25977",13,"13-03",868935,78.3027004566353,41.954234,44,4.49690652702233,0,2,9,"",0,78.291946194937,41.972260282798,3903.6343,4858.901,4305.5483,4299.0806,20.263697,7.315134,1,"COPDEM30",4868
"817","RGI2000-v7.0-G-13-26078",13,"13-03",869816,78.3817514663958,41.8471855,44,2.19207142121177,0,2,9,"",0,78.3845373323004,41.8335211956063,4064.5498,4952.357,4554.621,4530.7637,17.341883,160.37169,5,"COPDEM30",3412
"818","RGI2000-v7.0-G-13-26115",13,"13-03",868535,78.2609164992564,41.731626,44,3.03057256205417,0,1,9,"",0,78.2509497825332,41.7450172166566,3893.1145,4786.467,4369.369,4365.2925,19.978298,335.266679763794,8,"COPDEM30",3598
"819","RGI2000-v7.0-G-13-26155",13,"13-03",867574,78.1598897582392,41.7941845,44,6.64959814262974,0,3,9,"SU5X14105354 Akshiirak Gl",0,78.1385212781279,41.8100307931709,3777.8474,4701.502,4202.6914,4200.856,15.115621,342.398860931396,1,"COPDEM30",4947
"820","RGI2000-v7.0-G-13-26161",13,"13-03",868220,78.2276911630164,41.8079635,44,33.491077760128,0,3,9,"",0,78.2178858459611,41.7695261215682,3786.8423,4918.671,4388.177,4367.8267,13.759581,302.944995880127,8,"COPDEM90",10162
"821","RGI2000-v7.0-G-13-26164",13,"13-03",868708,78.280294936078,41.761907,44,15.1615758827174,0,3,9,"",0,78.2508325316529,41.7487691453045,3836.2117,4959.681,4417.1104,4391.2954,16.05303,301.428924560547,8,"COPDEM90",6627
"822","RGI2000-v7.0-G-13-26172",13,"13-03",868950,78.3043799149409,41.8812155,44,62.213248913637,0,1,9,"",0,78.2463326320802,41.9058797038451,3730.5754,4956.585,4330.974,4314.9883,11.970611,338.605606079102,1,"COPDEM90",13185
"823","RGI2000-v7.0-G-13-26183",13,"13-03",868146,78.2196076432433,41.839013,44,8.94532581587757,0,1,9,"Davidov Glacier",0,78.1919555800824,41.851095368967,3706.5747,4871.607,4285.584,4267.7983,19.63202,330.449922561646,8,"COPDEM30",4448
"824","RGI2000-v7.0-G-13-26187",13,"13-03",867685,78.1734899929415,41.8137365,44,5.55660564271592,0,3,9,"",0,78.1529952618296,41.8249250255486,3830.2578,4760.465,4221.6865,4235.295,17.931038,344.883025169373,1,"COPDEM30",4888
"825","RGI2000-v7.0-G-13-26548",13,"13-03",871860,78.5674041066774,42.119909,44,0.750702223556611,0,2,9,"",0,78.5581491862243,42.1239477933828,3975.6636,4602.9634,4227.568,4237.8335,21.562944,330.677743911743,8,"COPDEM30",2110
"826","RGI2000-v7.0-G-13-26802",13,"13-03",872759,78.6800944753519,42.012173,44,6.71982351016807,0,2,9,"",0,78.6365240154379,42.0082928690218,3855.1826,5126.8887,4422.3174,4429.6646,18.312454,281.403968811035,7,"COPDEM30",6250
"827","RGI2000-v7.0-G-13-26919",13,"13-03",874509,78.8757500700771,42.1002035,44,1.96396909453535,0,2,9,"",0,78.8660512569071,42.1102413264698,3944.1182,4803.7583,4298.385,4305.6436,21.881111,358.597753882408,1,"COPDEM30",2671
"828","RGI2000-v7.0-G-13-26992",13,"13-03",872437,78.6382791866468,42.0425105,44,9.33401652704826,0,3,9,"",0,78.659857691365,42.0609904518387,3775.1123,5123.3584,4367.7705,4381.9736,18.941484,358.514665961266,1,"COPDEM30",6265
"829","RGI2000-v7.0-G-13-26995",13,"13-03",872899,78.693758322833,42.047765,44,10.4919234200972,0,3,9,"",0,78.7117624274634,42.0761904433022,3687.7195,5191.601,4476.6963,4450.367,21.099058,18.580297,1,"COPDEM30",6499
"830","RGI2000-v7.0-G-13-27419",13,"13-03",878422,79.5729509714202,42.013226,44,9.99120129160478,0,2,9,"",0,79.5487826055431,42.0136996173382,3705.3435,5288.096,4373.342,4403.761,22.793728,316.140544891357,8,"COPDEM30",6336
"831","RGI2000-v7.0-G-13-27528",13,"13-03",881677,80.0709536818137,42.2395775,44,151.124496327505,0,3,9,"",0,79.8828964489365,42.2258325863247,3313.862,6870.204,4500.1685,4520.7437,24.116583,327.13009262085,8,"COPDEM90",37795
"832","RGI2000-v7.0-G-13-27560",13,"13-03",880252,79.8595006205948,42.0407975,44,22.3914222445074,0,3,9,"",0,79.78756196141,42.0205086848171,3522.0217,5609.603,4479.4263,4488.836,23.347366,282.549308776855,7,"COPDEM90",10768
"833","RGI2000-v7.0-G-13-27583",13,"13-03",879641,79.7644950486289,41.981406,44,7.28201733846886,0,3,9,"",0,79.7512133584779,42.0079612852567,3266.0347,4964.786,4318.0815,4228.71,22.280235,18.39655,1,"COPDEM30",7388
"834","RGI2000-v7.0-G-13-27590",13,"13-03",879988,79.8240245729505,41.983429,44,10.5281786245463,0,2,9,"",0,79.7727926729785,41.997192108137,3629.7727,5388.424,4533.45,4515.47,25.556128,316.35094833374,8,"COPDEM30",8397
"835","RGI2000-v7.0-G-13-27591",13,"13-03",879901,79.8110415979635,41.9505355,44,4.93151783040306,0,2,9,"",0,79.7788741522913,41.9457247041394,3856.4675,4998.856,4509.1143,4495.197,23.937904,295.034004211426,8,"COPDEM30",4668
"836","RGI2000-v7.0-G-13-27645",13,"13-03",880127,79.8415752907057,41.942609,44,23.2694717508755,0,3,9,"",0,79.8021320229035,41.8987530680623,3716.291,5691.8203,4517.0605,4548.4785,18.39289,226.037490844727,6,"COPDEM90",11924
"837","RGI2000-v7.0-G-13-27721",13,"13-03",880521,79.8939405653876,41.773587,44,5.26836959798003,0,3,9,"",0,79.8823670825654,41.7476109708862,3754.645,5958.0073,4587.2666,4617.481,26.933298,194.927871704102,5,"COPDEM30",6119
"838","RGI2000-v7.0-G-13-27726",13,"13-03",880764,79.9286174076039,41.772696,44,7.67136107058185,0,3,9,"CN5Y673P0074 Bingtan Glacier",0,79.9170546171086,41.7430902324749,3841.632,5954.521,4431.3506,4589.8887,23.85503,163.25595,5,"COPDEM30",7583
"839","RGI2000-v7.0-G-13-27730",13,"13-03",881081,79.9653168318015,41.7748905,44,7.245877792925,0,3,9,"CN5Y673P0077 Qiongkuermu Glacier",0,79.9514468484461,41.7506324391803,3959.5632,5532.905,4420.7295,4449.8975,17.211445,163.06131,5,"COPDEM30",7959
"840","RGI2000-v7.0-G-13-27732",13,"13-03",881249,79.98924734,41.777637,44,4.08907820037189,0,3,9,"",0,79.9903627699045,41.7598828537743,3887.2915,5281.7812,4494.946,4513.0947,23.384941,189.850784301758,5,"COPDEM30",4465
"841","RGI2000-v7.0-G-13-27819",13,"13-03",881195,79.9806253335354,41.9211595,44,266.473661667998,0,3,9,"CN5Y673P0037 Tuomuer Glacier",0,79.8489454812193,41.8194538980213,2841.6765,7382.5337,4590.7896,4554.1865,20.265345,290.795097351074,7,"COPDEM90",33880
"842","RGI2000-v7.0-G-13-27830",13,"13-03",881891,80.1106377566312,41.9515725,44,105.839818277852,0,3,9,"",0,80.2882273305235,41.913827769205,3182.7712,7353.629,4791.3477,4776.908,23.384472,104.52633,3,"COPDEM90",24472
"843","RGI2000-v7.0-G-13-27851",13,"13-03",882421,80.2148856195754,41.85332,44,2.57685449316242,0,2,9,"",0,80.2208334788252,41.8407193161902,3945.1592,5346.348,4498.847,4529.6987,23.690454,136.08714,4,"COPDEM30",4135
"844","RGI2000-v7.0-G-13-27852",13,"13-03",882304,80.1917944108256,41.846488,44,9.39932696602462,0,2,9,"",0,80.2461780550048,41.8311415071463,3597.05,5884.1475,4445.106,4486.278,24.166164,61.821938,2,"COPDEM30",5904
"845","RGI2000-v7.0-G-13-27871",13,"13-03",882494,80.2247393403441,41.810156,44,3.38573413062938,0,2,9,"",0,80.2356120715983,41.7952611273984,3843.3113,4862.022,4270.894,4288.816,16.908672,69.97411,3,"COPDEM30",4389
"846","RGI2000-v7.0-G-13-27884",13,"13-03",883014,80.2995545639359,41.8079585,44,1.94684121608065,0,2,9,"",0,80.2971123144267,41.8189471807433,3819.2747,4678.9585,4291.9604,4303.8296,20.07755,15.908956,1,"COPDEM30",3416
"847","RGI2000-v7.0-G-13-27925",13,"13-03",883118,80.3158504376856,41.9974655,44,5.34228414490994,0,2,9,"CN5Y674B0028 Qiongtailan Glacier",0,80.2845889904319,41.979784492975,3895.5134,5545.6016,4753.1855,4738.4844,26.662392,258.286865234375,7,"COPDEM30",5386
"848","RGI2000-v7.0-G-13-27959",13,"13-03",883373,80.3730043371456,42.0177365,44,56.6794840777785,0,2,9,"",0,80.4155484262042,41.9520098767523,3108.0842,6627.7817,4337.6436,4448.9634,20.802181,120.73998,4,"COPDEM90",18012
"849","RGI2000-v7.0-G-13-28001",13,"13-03",883938,80.5030826917403,41.9472985,44,2.99942087825402,0,2,9,"CN5Y674C0022",0,80.4811312991985,41.9570374715824,3833.4377,4870.2393,4304.5303,4306.027,21.999012,316.962139129639,8,"COPDEM30",4126
"850","RGI2000-v7.0-G-13-28027",13,"13-03",883900,80.4953753403479,41.8723615,44,4.92170287848217,0,3,9,"CN5Y674C0040",0,80.4766441231547,41.8844345762403,3803.3193,4849.4653,4366.2896,4349.821,23.211792,335.228174209595,8,"COPDEM30",4821
"851","RGI2000-v7.0-G-13-28030",13,"13-03",884130,80.5430255054339,41.890478,44,4.18361386892078,0,2,9,"CN5Y674E0011",0,80.554958424059,41.9021577625817,3847.6802,4889.4014,4379.9805,4401.772,19.115818,16.46243,1,"COPDEM30",4671
"852","RGI2000-v7.0-G-13-28116",13,"13-03",885208,80.7452221493987,41.9509295,44,8.95491537677022,0,2,9,"",0,80.701419719196,41.9796760712424,3602.7751,4830.73,4395.5273,4350.841,16.209293,335.458963394165,8,"COPDEM30",7446
"853","RGI2000-v7.0-G-13-28413",13,"13-03",883877,80.4901718987201,42.3612715,44,12.8364066765791,0,2,9,"",0,80.4670651483471,42.3613224878637,3311.8303,4839.559,3915.1191,3933.9634,19.486954,333.112051010132,8,"COPDEM30",7367
"854","RGI2000-v7.0-G-13-28434",13,"13-03",882438,80.2173429109733,42.1299805,44,474.307401167222,0,3,9,"",0,79.6475410561455,42.1973866469616,2894.975,7118.8994,4674.473,4652.0054,19.68284,345.272138595581,1,"COPDEM90",63922
"855","RGI2000-v7.0-G-13-28442",13,"13-03",883587,80.4276849912587,41.9873175,44,1.12842071305182,0,2,9,"CN5Y674C0017",0,80.416222,41.996882,3930.9246,4839.0396,4393.3633,4372.1846,24.691204,3.910923,1,"COPDEM30",2605
"856","RGI2000-v7.0-G-13-28456",13,"13-03",884083,80.5334000375434,41.935528,44,1.88579289798467,0,2,9,"",0,80.5456601676412,41.9353062785544,3924.88,4992.8257,4315.375,4340.1455,26.10491,61.466446,2,"COPDEM30",3051
"857","RGI2000-v7.0-G-13-28458",13,"13-03",884140,80.5435679948859,41.926648,44,1.76664897736929,0,2,9,"",0,80.5543818077175,41.9319726117175,3674.384,4818.326,4296.4355,4273.473,26.871971,41.25592,2,"COPDEM30",2984
"858","RGI2000-v7.0-G-13-28462",13,"13-03",884132,80.5429165019783,41.963892,44,17.507934750161,0,2,9,"CN5Y674E0015 Keqikekuziwayi Glacier",0,80.5676365528913,41.9246597832802,3568.9998,5602.9346,4435.703,4444.4663,19.545399,170.37971,5,"COPDEM90",10175
"859","RGI2000-v7.0-G-13-28464",13,"13-03",884131,80.5430043809031,41.907393,44,2.88832073739417,0,2,9,"CN5Y674E0013",0,80.5517419800097,41.909421569121,3912.3628,4842.9463,4385.2812,4367.688,24.976885,30.702446,2,"COPDEM30",3155
"860","RGI2000-v7.0-G-13-28479",13,"13-03",882093,80.1510016501368,41.779816,44,3.83654509371924,0,2,9,"CN5Y674A0013",0,80.1629316412316,41.7631442488227,3816.9248,4830.508,4290.8086,4284.958,19.752369,194.989517211914,5,"COPDEM30",3933
"861","RGI2000-v7.0-G-13-28509",13,"13-03",879287,79.7083792955574,42.2472015,44,2.67709083365075,0,3,9,"",0,79.7011361705795,42.2622042063455,3633.223,4722.936,4056.1782,4089.22,24.285666,20.210777,1,"COPDEM30",4059
"862","RGI2000-v7.0-G-13-28511",13,"13-03",879475,79.738647998494,42.2457045,44,5.1226564513834,0,2,9,"",0,79.7186353842218,42.2638898058757,3455.144,5296.815,4107.5674,4183.1836,24.55463,354.587481498718,1,"COPDEM30",5250
"863","RGI2000-v7.0-G-13-28545",13,"13-03",880842,79.9381456779324,42.2769855,44,65.8959929561715,0,3,9,"",0,79.8016481054705,42.293182003096,3387.775,5424.936,4152.1587,4166.459,18.547146,345.566914558411,1,"COPDEM90",20731
"864","RGI2000-v7.0-G-13-28633",13,"13-03",881071,79.9635267932703,42.391202,44,4.20117941457813,0,3,9,"",0,79.9522819454338,42.408801435804,3694.3945,4347.8555,4045.665,4048.8054,14.793793,346.73791217804,1,"COPDEM30",4054
"865","RGI2000-v7.0-G-13-28634",13,"13-03",881146,79.9744528216113,42.3997405,44,0.693227150905388,0,3,9,"",0,79.9810855032677,42.4058795919467,3733.6016,4321.5405,3935.9849,3963.1226,20.039066,12.8057785,1,"COPDEM30",1521
"866","RGI2000-v7.0-G-13-28635",13,"13-03",881211,79.9827289774787,42.3991805,44,0.49462370905821,0,3,9,"",0,79.986691105579,42.4044470553159,3654.3318,4265.903,3924.9282,3939.182,27.131458,10.646711,1,"COPDEM30",1412
"867","RGI2000-v7.0-G-13-28636",13,"13-03",881252,79.9890715897969,42.3996855,44,0.426582838519244,0,3,9,"",0,79.9885452466674,42.4038819234838,3670.4148,4172.273,3908.7427,3917.7458,28.019728,351.569177627563,1,"COPDEM30",1049
"868","RGI2000-v7.0-G-13-28644",13,"13-03",881168,79.9765316489211,42.379635,44,0.762247379225498,0,3,9,"",0,79.9739101438781,42.3733943598401,3900.3843,4386.4824,4124.261,4125.9033,20.2686,229.629425048828,6,"COPDEM30",1310
"869","RGI2000-v7.0-G-13-28647",13,"13-03",881251,79.9893551798768,42.382979,44,0.608212438393905,0,3,9,"",0,79.9942539037724,42.3875327028654,3748.51,4330.7407,3937.9731,3957.869,22.153244,16.54079,1,"COPDEM30",1370
"870","RGI2000-v7.0-G-13-28825",13,"13-03",878456,79.5788025394394,42.0703505,44,97.4092449993837,0,3,9,"",0,79.5482819270009,42.063454564792,3245.1206,5646.8833,4407.3906,4392.768,19.825735,322.781700134277,8,"COPDEM90",25694
"871","RGI2000-v7.0-G-13-30265",13,"13-03",884099,80.5362487193732,42.152833,44,185.00177905044,0,3,9,"CN5Y681B0016 Tugebieliqi Glacier",0,80.5977509540896,42.1542348713721,2676.976,6760.172,4724.0586,4609.285,19.733232,90.86406,3,"COPDEM90",39429
"872","RGI2000-v7.0-G-13-32269",13,"13-03",891595,82.3617225396528,42.8435625,44,0.13567172054833,0,1,9,"CN5X045D0025",0,82.3650545620486,42.8451282382784,3739.7092,3929.9485,3795.0754,3806.52,25.380526,328.033361434937,8,"COPDEM30",560
"873","RGI2000-v7.0-G-13-32801",13,"13-03",886274,80.9631782753654,42.4001375,44,41.9630412279662,0,2,9,"CN5X046K0033 Aerqialeteer Glacier",0,80.8686747839804,42.4102557400928,2780.5166,5199.605,4235.9746,4119.5,17.06383,305.921840667725,8,"COPDEM90",12464
"874","RGI2000-v7.0-G-13-33346",13,"13-03",852506,76.6775460713077,41.9149165,43,10.9832608518244,0,3,9,"",0,76.659177074279,41.8925369424666,3650.301,4686.854,4203.8975,4194.348,16.038826,257.163497924805,7,"COPDEM30",6389
"875","RGI2000-v7.0-G-13-33347",13,"13-03",852749,76.7033976232189,41.9495505,43,10.9561962790172,0,3,9,"",0,76.6746047866816,41.9675082815514,3420.9016,4674.9795,4201.9775,4157.272,17.853739,4.8220277,1,"COPDEM30",5783
"876","RGI2000-v7.0-G-13-33759",13,"13-03",858469,77.2714126271008,43.0813075,43,1.49732721485853,0,3,9,"",0,77.272362979907,43.0903921341032,3457.203,4304.8096,3823.1235,3836.1633,26.974056,9.1199255,1,"COPDEM30",2304
"877","RGI2000-v7.0-G-13-33789",13,"13-03",858240,77.2522092392439,43.040293,43,24.6861999274344,0,2,9,"",0,77.3159724836741,43.0251806463188,3459.1406,4560.252,4063.144,4039.0728,12.992877,51.604317,2,"COPDEM90",9074
"878","RGI2000-v7.0-G-13-33874",13,"13-03",857403,77.1680021818119,42.9540495,43,13.8364684642272,0,3,9,"",0,77.2176101482218,42.9618065416427,3509.6587,4464.8506,4013.494,4012.4949,15.469767,35.095608,2,"COPDEM90",6263
"879","RGI2000-v7.0-G-13-33879",13,"13-03",858156,77.241895099021,42.933966,43,10.4298934314796,0,3,9,"",0,77.2434855208692,42.9638115712772,3457.113,4558.215,4040.8516,4014.226,15.904948,24.084126,2,"COPDEM30",7013
"880","RGI2000-v7.0-G-13-34155",13,"13-03",858716,77.2943853653869,43.06253,43,3.13505506933542,0,3,9,"",0,77.3003417579841,43.051417045981,3833.6736,4583.322,4123.1167,4129.396,16.59049,191.776870727539,5,"COPDEM30",2757
"881","RGI2000-v7.0-G-13-34175",13,"13-03",859467,77.3589956,43.097865,43,36.4168459492594,0,2,9,"",0,77.4069681261804,43.0644637068783,3349.6663,4955.79,4184.175,4145.102,15.626818,48.232674,2,"COPDEM90",11448
"882","RGI2000-v7.0-G-13-34715",13,"13-03",836478,74.4422316258512,40.657875,43,5.39549580197411,0,2,9,"",0,74.4731066800857,40.6708115940271,3740.011,4693.527,4156.7866,4164.765,21.602331,16.929243,1,"COPDEM30",3925
"883","RGI2000-v7.0-G-13-34720",13,"13-03",836325,74.4203161907451,40.670441,43,4.63273026159036,0,2,9,"",0,74.43862995218,40.6826501681547,3793.1028,4675.581,4156.054,4160.9272,20.98103,32.517475,2,"COPDEM30",4019
"884","RGI2000-v7.0-G-13-34727",13,"13-03",836109,74.3907658678756,40.687668,43,7.07560010927458,0,2,9,"",0,74.4066321223351,40.7020663153457,3558.9316,4654.947,4074.696,4085.1077,22.291039,17.94916,1,"COPDEM30",4354
"885","RGI2000-v7.0-G-13-34728",13,"13-03",836010,74.37715775,40.7037905,43,3.87917021214704,0,3,9,"",0,74.3927845874878,40.7014694184831,3727.2566,4816.6646,4233.3184,4229.378,20.286732,75.80645,3,"COPDEM30",3824
"886","RGI2000-v7.0-G-13-34869",13,"13-03",838029,74.6447899562442,40.546688,43,5.24266800395943,0,2,9,"",0,74.6548847448751,40.5536133396979,4077.3762,4795.606,4365.6787,4381.892,18.873014,33.30618,2,"COPDEM30",3262
"887","RGI2000-v7.0-G-13-35035",13,"13-03",837806,74.6182960473819,40.4761725,43,1.59729644822095,0,2,9,"",0,74.6148537104609,40.4847180266976,4043.7234,4593.7573,4246.0234,4265.161,18.770359,352.317653656006,1,"COPDEM30",2334
"888","RGI2000-v7.0-G-13-35050",13,"13-03",837692,74.603355165487,40.478129,43,1.79917348293942,0,2,9,"",0,74.6044839657802,40.4887441773099,3921.5415,4644.763,4205.3184,4232.267,19.022089,8.73117,1,"COPDEM30",2982
"889","RGI2000-v7.0-G-13-35053",13,"13-03",837693,74.6028421658526,40.5524035,43,3.53629977979221,0,2,9,"",0,74.6018092237132,40.5652897502024,3832.604,4796.9834,4284.379,4291.885,22.340422,359.477682948112,1,"COPDEM30",3215
"890","RGI2000-v7.0-G-13-35060",13,"13-03",837439,74.5704204906767,40.5624345,43,3.05604165806935,0,2,9,"",0,74.5798185958269,40.5782974146255,3924.7056,4744.815,4263.8735,4267.9536,20.135038,357.012353658676,1,"COPDEM30",4119
"891","RGI2000-v7.0-G-13-35094",13,"13-03",837319,74.5525961675393,40.560773,43,2.73259736718668,0,2,9,"",0,74.5510224300245,40.5750862913601,3779.947,4727.694,4080.9211,4126.229,20.197987,2.1469305,1,"COPDEM30",3054
"892","RGI2000-v7.0-G-13-39217",13,"13-04",896833,83.8974388385298,44.094541,44,6.94589202244364,0,2,9,"CN5Y742F0002",0,83.9192438026242,44.1143730592065,3347.7192,4606.26,4041.7617,4023.8723,27.463923,356.021388053894,1,"COPDEM30",6260
"893","RGI2000-v7.0-G-13-42530",13,"13-05",860338,77.4555099748156,36.577888,43,23.1031388950345,0,2,9,"CN5Y651E0016",0,77.4514824541265,36.6111661214933,4765.11,6167.0366,5446.127,5431.665,14.1218605,353.476424694061,1,"COPDEM90",8847
